country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Faroe Islands,0.048,0.048,0.048,0.068,0.068,0.068,0.068,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.086,0.086,0.086,0.087,0.096,0.096,0.098,0.09699999999999999,0.099,0.099,0.099,0.1,0.1,0.1,0.1,0.10800000000000001,0.10800000000000001,0.126,0.1273,0.1283,0.1303
Fiji,0.11199999999999999,0.113,0.19699999999999998,0.18899999999999997,0.20199999999999999,0.19699999999999998,0.2,0.195,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204,0.204,0.19899999999999998,0.243,0.243,0.243,0.243,0.244,0.264,0.264,0.284,0.29100000000000004,0.29100000000000004,0.2912,0.2913,0.29600000000000004,0.29600000000000004,0.306,0.307,0.309,0.325
Finland,10.954,10.852,11.062999999999999,11.189,11.314,11.312999999999999,11.640999999999998,11.661,11.892999999999999,11.806,12.237,12.344000000000001,12.270999999999999,13.023,13.002,13.280999999999999,13.463,14.585,15.026,14.925999999999998,16.26,16.506,16.569000000000003,16.555999999999997,16.567,16.468,16.562,16.703,15.564,15.290999999999999,15.669,15.703,15.78,16.655,16.247,16.614,16.285999999999998,17.156
France,63.416000000000004,70.59100000000001,73.613,77.747,84.429,86.311,92.23299999999999,97.462,100.535,99.958,103.228,104.165,105.03200000000001,107.39299999999999,107.04700000000001,107.429,109.508,113.38,111.81299999999999,113.917,114.87,116.149,116.994,116.571,116.719,115.559,115.51899999999999,116.353,117.51799999999999,118.941,124.14,126.88799999999999,130.482,130.139,130.001,132.18,133.096,133.1
French Guiana,0.031,0.034,0.051,0.06,0.071,0.075,0.08900000000000001,0.08900000000000001,0.08900000000000001,0.095,0.125,0.155,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.17,0.255,0.242,0.242,0.242,0.242,0.242,0.244,0.24600000000000002,0.247,0.268,0.278,0.284,0.295,0.299,0.3,0.306,0.306
French Polynesia,0.069,0.069,0.07400000000000001,0.076,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.084,0.084,0.084,0.106,0.106,0.132,0.132,0.11599999999999999,0.1165,0.1377,0.1528,0.177,0.1762,0.1775,0.17800000000000002,0.226,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.23600000000000002,0.239,0.242,0.24600000000000002,0.25,0.261,0.267
Gabon,0.175,0.215,0.22,0.25,0.25,0.261,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.316,0.368,0.376,0.38799999999999996,0.391,0.39799999999999996,0.40299999999999997,0.406,0.41100000000000003,0.414,0.414,0.415,0.415,0.415,0.366,0.415,0.41600000000000004,0.444,0.46399999999999997,0.674,0.669,0.672,0.684,0.684
"Gambia, The",0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.017,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.032,0.035,0.04,0.044000000000000004,0.048,0.053,0.053,0.062,0.076,0.076,0.077,0.094,0.11699999999999999,0.11900000000000001,0.12,0.12
Ghana,1.06,1.06,1.065,1.065,1.185,1.185,1.185,1.185,1.186,1.187,1.187,1.187,1.187,1.187,1.187,1.187,1.187,1.187,1.1640000000000001,1.1640000000000001,1.17,1.3030000000000002,1.578,1.706,1.784,1.754,1.734,1.939,1.9880000000000002,2.053,2.178,2.185,2.225,3.052,3.053,3.8784,4.0274,4.4264
Gibraltar,0.022000000000000002,0.023,0.023,0.021,0.021,0.021,0.021,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.033,0.033,0.033,0.03,0.03,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.038,0.038,0.038,0.038,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043
Greece,5.324,5.962000000000001,5.979,5.9879999999999995,6.537999999999999,7.081,7.476,8.01,8.071,8.296,8.458,8.862,8.912,8.766,8.846,8.865,9.048,9.497,9.927999999999999,10.603,10.904000000000002,10.992,11.575999999999999,12.08,12.431,13.306,13.57,13.686,14.253,14.499,15.184000000000001,16.524,17.750999999999998,18.855,18.895,18.942,19.165,19.426
Greenland,0.085,0.087,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.087,0.087,0.087,0.087,0.087,0.094,0.094,0.105,0.106,0.106,0.106,0.106,0.106,0.136,0.136,0.136,0.136,0.136,0.136,0.13699999999999998,0.13699999999999998,0.14400000000000002,0.14400000000000002,0.174,0.174,0.174,0.172,0.187,0.187,0.187,0.187,0.187
